_index,_id,_version,_score,_source.predecoder.hostname,_source.predecoder.program_name,_source.predecoder.timestamp,_source.agent.name,_source.agent.id,_source.manager.name,_source.data.srcip,_source.data.dstuser,_source.data.srcport,_source.rule.mail,_source.rule.level,_source.rule.hipaa,_source.rule.pci_dss,_source.rule.tsc,_source.rule.description,_source.rule.groups,_source.rule.nist_800_53,_source.rule.gdpr,_source.rule.firedtimes,_source.rule.mitre.technique,_source.rule.mitre.id,_source.rule.mitre.tactic,_source.rule.id,_source.rule.gpg13,_source.decoder.parent,_source.decoder.name,_source.full_log,_source.input.type,_source.@timestamp,_source.location,_source.id,_source.timestamp,_source.data.uid,_source.data.euid,_source.data.tty,_source.data.srcuser,_source.data.pwd,_source.data.command,_source.decoder.ftscomment
wazuh-alerts-4.x-2026.02.11,MqgcTJwB92Rb1F_Zy4Lc,1,1,wazuh-manager,sshd,Feb 11 09:51:18,wazuh-manager,000,wazuh-manager, , , ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",syslog: User authentication failure.,"[""syslog"",""access_control"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",73, , , ,2501,"[""7.8""]", ,sshd,Feb 11 09:51:18 wazuh-manager sshd[4411]: Disconnecting authenticating user cyber 192.168.217.133 port 46286: Too many authentication failures [preauth],log,"Feb 11, 2026 @ 12:51:18.545",journald,1770803478.437384,"Feb 11, 2026 @ 12:51:18.545", , , , , , , 
wazuh-alerts-4.x-2026.02.11,O6gcTJwB92Rb1F_Zy4Lc,1,1,wazuh-manager,sshd,Feb 11 09:51:18,wazuh-manager,000,wazuh-manager,192.168.217.133,cyber,45032,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",440,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Feb 11 09:51:18 wazuh-manager sshd[4406]: Failed password for cyber from 192.168.217.133 port 45032 ssh2,log,"Feb 11, 2026 @ 12:51:18.546",journald,1770803478.441762,"Feb 11, 2026 @ 12:51:18.546", , , , , , , 
wazuh-alerts-4.x-2026.02.11,Q6gcTJwB92Rb1F_Zy4Lc,1,1,wazuh-manager,sshd,Feb 11 09:51:18,wazuh-manager,000,wazuh-manager,192.168.217.133,cyber, ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",PAM: User login failed.,"[""pam"",""syslog"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",75,"[""Password Guessing""]","[""T1110.001""]","[""Credential Access""]",5503,"[""7.8""]", ,pam,Feb 11 09:51:18 wazuh-manager sshd[4439]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.217.133  user=cyber,log,"Feb 11, 2026 @ 12:51:18.546",journald,1770803478.447248,"Feb 11, 2026 @ 12:51:18.546",0,0,ssh, , , , 
wazuh-alerts-4.x-2026.02.11,RKgcTJwB92Rb1F_Zy4Lc,1,1,wazuh-manager,sshd,Feb 11 09:51:18,wazuh-manager,000,wazuh-manager,192.168.217.133,cyber, ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",PAM: User login failed.,"[""pam"",""syslog"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",76,"[""Password Guessing""]","[""T1110.001""]","[""Credential Access""]",5503,"[""7.8""]", ,pam,Feb 11 09:51:18 wazuh-manager sshd[4441]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.217.133  user=cyber,log,"Feb 11, 2026 @ 12:51:18.546",journald,1770803478.447785,"Feb 11, 2026 @ 12:51:18.546",0,0,ssh, , , , 
wazuh-alerts-4.x-2026.02.11,RqgcTJwB92Rb1F_Zy4Lc,1,1,wazuh-manager,sshd,Feb 11 09:51:18,wazuh-manager,000,wazuh-manager,192.168.217.133,cyber, ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",PAM: User login failed.,"[""pam"",""syslog"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",78,"[""Password Guessing""]","[""T1110.001""]","[""Credential Access""]",5503,"[""7.8""]", ,pam,Feb 11 09:51:18 wazuh-manager sshd[4442]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.217.133  user=cyber,log,"Feb 11, 2026 @ 12:51:18.546",journald,1770803478.448859,"Feb 11, 2026 @ 12:51:18.546",0,0,ssh, , , , 
wazuh-alerts-4.x-2026.02.11,96gdTJwB92Rb1F_ZTILG,1,1,wazuh-manager,sshd,Feb 11 09:51:51,wazuh-manager,000,wazuh-manager,192.168.217.133,cyber,51152,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",533,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Feb 11 09:51:51 wazuh-manager sshd[4461]: Failed password for cyber from 192.168.217.133 port 51152 ssh2,log,"Feb 11, 2026 @ 12:51:52.669",journald,1770803512.545599,"Feb 11, 2026 @ 12:51:52.669", , , , , , , 
wazuh-alerts-4.x-2026.02.11,'-KgdTJwB92Rb1F_ZTILG,1,1,wazuh-manager,sshd,Feb 11 09:51:51,wazuh-manager,000,wazuh-manager,192.168.217.133,cyber,51162,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",534,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Feb 11 09:51:51 wazuh-manager sshd[4463]: Failed password for cyber from 192.168.217.133 port 51162 ssh2,log,"Feb 11, 2026 @ 12:51:52.670",journald,1770803512.546081,"Feb 11, 2026 @ 12:51:52.670", , , , , , , 
wazuh-alerts-4.x-2026.02.11,_agdTJwB92Rb1F_ZTILG,1,1,wazuh-manager,sshd,Feb 11 09:51:52,wazuh-manager,000,wazuh-manager,192.168.217.133,cyber,51214,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",539,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Feb 11 09:51:52 wazuh-manager sshd[4472]: Failed password for cyber from 192.168.217.133 port 51214 ssh2,log,"Feb 11, 2026 @ 12:51:52.670",journald,1770803512.548491,"Feb 11, 2026 @ 12:51:52.670", , , , , , , 
wazuh-alerts-4.x-2026.02.11,_qgdTJwB92Rb1F_ZTILG,1,1,wazuh-manager,sshd,Feb 11 09:51:52,wazuh-manager,000,wazuh-manager,192.168.217.133,cyber,51242,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",76,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Feb 11 09:51:52 wazuh-manager sshd[4475]: Failed password for cyber from 192.168.217.133 port 51242 ssh2,log,"Feb 11, 2026 @ 12:51:52.670",journald,1770803512.548973,"Feb 11, 2026 @ 12:51:52.670", , , , , , , 
wazuh-alerts-4.x-2026.02.11,_6gdTJwB92Rb1F_ZTILG,1,1,wazuh-manager,sshd,Feb 11 09:51:52,wazuh-manager,000,wazuh-manager,192.168.217.133,cyber,51272,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",540,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Feb 11 09:51:52 wazuh-manager sshd[4477]: Failed password for cyber from 192.168.217.133 port 51272 ssh2,log,"Feb 11, 2026 @ 12:51:52.670",journald,1770803512.549455,"Feb 11, 2026 @ 12:51:52.670", , , , , , , 
wazuh-alerts-4.x-2026.02.11,AKgdTJwB92Rb1F_ZTIPG,1,1,wazuh-manager,sshd,Feb 11 09:51:52,wazuh-manager,000,wazuh-manager,192.168.217.133,cyber,51280,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",541,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Feb 11 09:51:52 wazuh-manager sshd[4479]: Failed password for cyber from 192.168.217.133 port 51280 ssh2,log,"Feb 11, 2026 @ 12:51:52.670",journald,1770803512.549937,"Feb 11, 2026 @ 12:51:52.670", , , , , , , 
wazuh-alerts-4.x-2026.02.11,AagdTJwB92Rb1F_ZWIOG,1,1,wazuh-manager,sshd,Feb 11 09:51:53,wazuh-manager,000,wazuh-manager,192.168.217.133,cyber,51148,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",542,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Feb 11 09:51:53 wazuh-manager sshd[4459]: Failed password for cyber from 192.168.217.133 port 51148 ssh2,log,"Feb 11, 2026 @ 12:51:54.655",journald,1770803514.550419,"Feb 11, 2026 @ 12:51:54.655", , , , , , , 
wazuh-alerts-4.x-2026.02.11,CagdTJwB92Rb1F_ZXYNI,1,1,wazuh-manager,sshd,Feb 11 09:51:55,wazuh-manager,000,wazuh-manager, , , ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",syslog: User authentication failure.,"[""syslog"",""access_control"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",96, , , ,2501,"[""7.8""]", ,sshd,Feb 11 09:51:55 wazuh-manager sshd[4461]: Disconnecting authenticating user cyber 192.168.217.133 port 51152: Too many authentication failures [preauth],log,"Feb 11, 2026 @ 12:51:56.657",journald,1770803516.554149,"Feb 11, 2026 @ 12:51:56.657", , , , , , , 
wazuh-alerts-4.x-2026.02.11,FKgdTJwB92Rb1F_ZXYNI,1,1,wazuh-manager,sshd,Feb 11 09:51:55,wazuh-manager,000,wazuh-manager, , , ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",syslog: User authentication failure.,"[""syslog"",""access_control"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",99, , , ,2501,"[""7.8""]", ,sshd,Feb 11 09:51:55 wazuh-manager sshd[4465]: Disconnecting authenticating user cyber 192.168.217.133 port 51174: Too many authentication failures [preauth],log,"Feb 11, 2026 @ 12:51:56.657",journald,1770803516.561269,"Feb 11, 2026 @ 12:51:56.657", , , , , , , 
wazuh-alerts-4.x-2026.02.11,F6gdTJwB92Rb1F_ZXYNI,1,1,wazuh-manager,sshd,Feb 11 09:51:55,wazuh-manager,000,wazuh-manager,192.168.217.133,cyber, ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",PAM: User login failed.,"[""pam"",""syslog"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",96,"[""Password Guessing""]","[""T1110.001""]","[""Credential Access""]",5503,"[""7.8""]", ,pam,Feb 11 09:51:55 wazuh-manager sshd[4487]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.217.133  user=cyber,log,"Feb 11, 2026 @ 12:51:56.658",journald,1770803516.562649,"Feb 11, 2026 @ 12:51:56.658",0,0,ssh, , , , 
wazuh-alerts-4.x-2026.02.11,GqgdTJwB92Rb1F_ZXYNI,1,1,wazuh-manager,sshd,Feb 11 09:51:56,wazuh-manager,000,wazuh-manager,192.168.217.133,cyber,51204,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",547,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Feb 11 09:51:56 wazuh-manager sshd[4471]: Failed password for cyber from 192.168.217.133 port 51204 ssh2,log,"Feb 11, 2026 @ 12:51:56.658",journald,1770803516.564205,"Feb 11, 2026 @ 12:51:56.658", , , , , , , 
wazuh-alerts-4.x-2026.02.11,HqgdTJwB92Rb1F_ZXYNI,1,1,wazuh-manager,sshd,Feb 11 09:51:56,wazuh-manager,000,wazuh-manager,192.168.217.133,cyber,51280,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",551,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Feb 11 09:51:56 wazuh-manager sshd[4479]: Failed password for cyber from 192.168.217.133 port 51280 ssh2,log,"Feb 11, 2026 @ 12:51:56.658",journald,1770803516.566133,"Feb 11, 2026 @ 12:51:56.658", , , , , , , 
wazuh-alerts-4.x-2026.02.11,0agdTJwB92Rb1F_ZHYLs,1,1,wazuh-manager,sshd,Feb 11 09:51:39,wazuh-manager,000,wazuh-manager,192.168.217.133,cyber,51162,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",500,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Feb 11 09:51:39 wazuh-manager sshd[4463]: Failed password for cyber from 192.168.217.133 port 51162 ssh2,log,"Feb 11, 2026 @ 12:51:40.601",journald,1770803500.527283,"Feb 11, 2026 @ 12:51:40.601", , , , , , , 
wazuh-alerts-4.x-2026.02.11,0qgdTJwB92Rb1F_ZHYLs,1,1,wazuh-manager,sshd,Feb 11 09:51:39,wazuh-manager,000,wazuh-manager,192.168.217.133,cyber,51174,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",501,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Feb 11 09:51:39 wazuh-manager sshd[4465]: Failed password for cyber from 192.168.217.133 port 51174 ssh2,log,"Feb 11, 2026 @ 12:51:40.601",journald,1770803500.527765,"Feb 11, 2026 @ 12:51:40.601", , , , , , , 
wazuh-alerts-4.x-2026.02.11,06gdTJwB92Rb1F_ZHYLs,1,1,wazuh-manager,sshd,Feb 11 09:51:39,wazuh-manager,000,wazuh-manager,192.168.217.133,cyber,51184,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",502,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Feb 11 09:51:39 wazuh-manager sshd[4467]: Failed password for cyber from 192.168.217.133 port 51184 ssh2,log,"Feb 11, 2026 @ 12:51:40.601",journald,1770803500.528247,"Feb 11, 2026 @ 12:51:40.601", , , , , , , 
wazuh-alerts-4.x-2026.02.11,1qgdTJwB92Rb1F_ZHYLs,1,1,wazuh-manager,sshd,Feb 11 09:51:40,wazuh-manager,000,wazuh-manager,192.168.217.133,cyber,51214,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",504,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Feb 11 09:51:40 wazuh-manager sshd[4472]: Failed password for cyber from 192.168.217.133 port 51214 ssh2,log,"Feb 11, 2026 @ 12:51:40.601",journald,1770803500.529693,"Feb 11, 2026 @ 12:51:40.601", , , , , , , 
wazuh-alerts-4.x-2026.02.11,16gdTJwB92Rb1F_ZHYLs,1,1,wazuh-manager,sshd,Feb 11 09:51:40,wazuh-manager,000,wazuh-manager,192.168.217.133,cyber,51242,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",505,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Feb 11 09:51:40 wazuh-manager sshd[4475]: Failed password for cyber from 192.168.217.133 port 51242 ssh2,log,"Feb 11, 2026 @ 12:51:40.602",journald,1770803500.530175,"Feb 11, 2026 @ 12:51:40.602", , , , , , , 
wazuh-alerts-4.x-2026.02.11,2agdTJwB92Rb1F_ZHYLs,1,1,wazuh-manager,sshd,Feb 11 09:51:38,wazuh-manager,000,wazuh-manager,192.168.217.133,cyber,51148,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",507,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Feb 11 09:51:38 wazuh-manager sshd[4459]: Failed password for cyber from 192.168.217.133 port 51148 ssh2,log,"Feb 11, 2026 @ 12:51:40.601",journald,1770803500.531139,"Feb 11, 2026 @ 12:51:40.601", , , , , , , 
wazuh-alerts-4.x-2026.02.11,2qgdTJwB92Rb1F_ZKYK3,1,1,wazuh-manager,sshd,Feb 11 09:51:40,wazuh-manager,000,wazuh-manager,192.168.217.133,cyber,51280,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",508,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Feb 11 09:51:40 wazuh-manager sshd[4479]: Failed password for cyber from 192.168.217.133 port 51280 ssh2,log,"Feb 11, 2026 @ 12:51:42.603",journald,1770803502.531621,"Feb 11, 2026 @ 12:51:42.603", , , , , , , 
wazuh-alerts-4.x-2026.02.11,26gdTJwB92Rb1F_ZKYK3,1,1,wazuh-manager,sshd,Feb 11 09:51:41,wazuh-manager,000,wazuh-manager,192.168.217.133,cyber,51152,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",509,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Feb 11 09:51:41 wazuh-manager sshd[4461]: Failed password for cyber from 192.168.217.133 port 51152 ssh2,log,"Feb 11, 2026 @ 12:51:42.604",journald,1770803502.532103,"Feb 11, 2026 @ 12:51:42.604", , , , , , , 
wazuh-alerts-4.x-2026.02.11,3KgdTJwB92Rb1F_ZKYK3,1,1,wazuh-manager,sshd,Feb 11 09:51:41,wazuh-manager,000,wazuh-manager,192.168.217.133,cyber,51162,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",510,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Feb 11 09:51:41 wazuh-manager sshd[4463]: Failed password for cyber from 192.168.217.133 port 51162 ssh2,log,"Feb 11, 2026 @ 12:51:42.605",journald,1770803502.532585,"Feb 11, 2026 @ 12:51:42.605", , , , , , , 
wazuh-alerts-4.x-2026.02.11,3qgdTJwB92Rb1F_ZKYK3,1,1,wazuh-manager,sshd,Feb 11 09:51:42,wazuh-manager,000,wazuh-manager,192.168.217.133,cyber,51184,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",511,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Feb 11 09:51:42 wazuh-manager sshd[4467]: Failed password for cyber from 192.168.217.133 port 51184 ssh2,log,"Feb 11, 2026 @ 12:51:42.605",journald,1770803502.533549,"Feb 11, 2026 @ 12:51:42.605", , , , , , , 
wazuh-alerts-4.x-2026.02.11,4qgdTJwB92Rb1F_ZLYJ0,1,1,wazuh-manager,sshd,Feb 11 09:51:44,wazuh-manager,000,wazuh-manager,192.168.217.133,cyber,51272,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",516,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Feb 11 09:51:44 wazuh-manager sshd[4477]: Failed password for cyber from 192.168.217.133 port 51272 ssh2,log,"Feb 11, 2026 @ 12:51:44.607",journald,1770803504.535477,"Feb 11, 2026 @ 12:51:44.607", , , , , , , 
wazuh-alerts-4.x-2026.02.11,5KgdTJwB92Rb1F_ZLYJ0,1,1,wazuh-manager,sshd,Feb 11 09:51:44,wazuh-manager,000,wazuh-manager,192.168.217.133,cyber,51214,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",518,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Feb 11 09:51:44 wazuh-manager sshd[4472]: Failed password for cyber from 192.168.217.133 port 51214 ssh2,log,"Feb 11, 2026 @ 12:51:44.607",journald,1770803504.536441,"Feb 11, 2026 @ 12:51:44.607", , , , , , , 
wazuh-alerts-4.x-2026.02.11,d6gcTJwB92Rb1F_Z54IS,1,1,wazuh-manager,sshd,Feb 11 09:51:24,wazuh-manager,000,wazuh-manager,192.168.217.133,cyber,56764,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",459,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Feb 11 09:51:24 wazuh-manager sshd[4442]: Failed password for cyber from 192.168.217.133 port 56764 ssh2,log,"Feb 11, 2026 @ 12:51:26.560",journald,1770803486.477128,"Feb 11, 2026 @ 12:51:26.560", , , , , , , 
wazuh-alerts-4.x-2026.02.11,f6gcTJwB92Rb1F_Z8oLO,1,1,wazuh-manager,sshd,Feb 11 09:51:26,wazuh-manager,000,wazuh-manager,192.168.217.133,cyber,56804,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",467,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Feb 11 09:51:26 wazuh-manager sshd[4450]: Failed password for cyber from 192.168.217.133 port 56804 ssh2,log,"Feb 11, 2026 @ 12:51:28.570",journald,1770803488.480984,"Feb 11, 2026 @ 12:51:28.570", , , , , , , 
